DateTime;Bus voltage (V);Shunt Voltage (mV);Load Voltage (V);Current (mA);Power (mW)
23.01.2023 - 23:42;12.54;-0.25;12.54;-2.40;30.00;
23.01.2023 - 23:42;12.54;-0.23;12.54;-2.40;30.00;
23.01.2023 - 23:42;12.50;-0.24;12.50;-2.40;30.00;
23.01.2023 - 23:42;12.54;-0.28;12.54;-2.30;30.00;
23.01.2023 - 23:42;12.54;-0.26;12.54;-2.70;32.00;
23.01.2023 - 23:42;12.54;-0.26;12.54;-2.40;30.00;
23.01.2023 - 23:42;12.54;-0.25;12.54;-2.10;26.00;
23.01.2023 - 23:42;12.53;-0.27;12.53;-2.50;32.00;
23.01.2023 - 23:42;12.54;-0.25;12.54;-2.50;32.00;
23.01.2023 - 23:42;12.54;-0.25;12.54;-2.20;26.00;
23.01.2023 - 23:42;12.54;-0.23;12.54;-2.50;32.00;
23.01.2023 - 23:42;12.53;-0.24;12.53;-2.30;30.00;
23.01.2023 - 23:42;12.54;-0.24;12.54;-2.40;30.00;
23.01.2023 - 23:42;12.54;-0.25;12.54;-2.50;36.00;
23.01.2023 - 23:42;12.54;-0.26;12.54;-2.40;30.00;
23.01.2023 - 23:42;12.54;-0.26;12.54;-2.50;30.00;
23.01.2023 - 23:42;12.54;-0.24;12.54;-2.70;26.00;
23.01.2023 - 23:42;12.53;-0.26;12.53;-2.40;30.00;
23.01.2023 - 23:42;12.54;-0.25;12.54;-2.40;30.00;
23.01.2023 - 23:43;12.54;-0.26;12.54;-2.50;32.00;
23.01.2023 - 23:43;12.53;-0.24;12.53;-2.30;30.00;
DateTime;Bus voltage (V);Shunt Voltage (mV);Load Voltage (V);Current (mA);Power (mW)
23.01.2023 - 23:43;00;
23.01.2023 - 23:43;0;
23.01.2023 - 23:43;0;
23.01.2023 - 23:43;0;
23.01.2023 - 23:43;0;
23.01.2023 - 23:43;00;
23.01.2023 - 23:43;00;
23.01.2023 - 23:43;0;
23.01.2023 - 23:43;00;
23.01.2023 - 23:43;00;
23.01.2023 - 23:43;12.53;-0.23;12.53;-2.50;32.00;
23.01.2023 - 23:43;12.54;-0.26;12.54;-2.50;30.00;
23.01.2023 - 23:43;12.54;-0.23;12.54;-2.60;32.00;
23.01.2023 - 23:43;12.53;-0.24;12.53;-2.20;26.00;
23.01.2023 - 23:43;12.53;-0.25;12.53;-2.60;32.00;
23.01.2023 - 23:43;12.54;-0.25;12.54;-2.40;30.00;
23.01.2023 - 23:43;12.54;-0.22;12.54;-2.30;32.00;
23.01.2023 - 23:43;12.53;-0.23;12.53;-2.50;32.00;
23.01.2023 - 23:43;12.53;-0.21;12.53;-2.60;32.00;
23.01.2023 - 23:43;12.54;-0.24;12.54;-2.50;30.00;
23.01.2023 - 23:43;12.54;-0.25;12.54;-2.30;30.00;
23.01.2023 - 23:43;12.54;-0.26;12.54;-2.60;32.00;
23.01.2023 - 23:43;12.54;-0.24;12.54;-2.40;32.00;
23.01.2023 - 23:43;12.54;-0.26;12.54;-2.30;30.00;
23.01.2023 - 23:43;12.53;-0.25;12.53;-2.20;32.00;
23.01.2023 - 23:43;12.53;-0.24;12.53;-2.40;32.00;
23.01.2023 - 23:43;12.54;-0.24;12.54;-2.30;30.00;
23.01.2023 - 23:43;12.54;-0.26;12.54;-2.30;30.00;
23.01.2023 - 23:44;12.53;-0.27;12.53;-2.60;30.00;
23.01.2023 - 23:44;12.53;-0.25;12.53;-2.40;30.00;
DateTime;Bus voltage (V);Shunt Voltage (mV);Load Voltage (V);Current (mA);Power (mW)
23.01.2023 - 23:44;.30;30.00;
23.01.2023 - 23:44;6.00;
23.01.2023 - 23:44;32.00;
23.01.2023 - 23:44;;-2.40;30.00;
23.01.2023 - 23:44;30.00;
23.01.2023 - 23:44;12.53;-0.24;12.53;-2.40;30.00;
23.01.2023 - 23:44;12.53;-0.24;12.53;-2.30;32.00;
23.01.2023 - 23:44;12.53;-0.27;12.53;-2.60;30.00;
23.01.2023 - 23:44;12.53;-0.23;12.53;-2.20;26.00;
23.01.2023 - 23:44;12.53;-0.27;12.53;-2.40;32.00;
23.01.2023 - 23:44;12.54;-0.23;12.54;-2.50;32.00;
23.01.2023 - 23:44;12.53;-0.26;12.53;-2.70;32.00;
23.01.2023 - 23:44;12.54;-0.26;12.54;-2.60;32.00;
23.01.2023 - 23:44;12.54;-0.27;12.54;-2.60;32.00;
23.01.2023 - 23:44;12.54;-0.26;12.54;-2.50;32.00;
23.01.2023 - 23:44;12.53;-0.25;12.53;-2.40;32.00;
23.01.2023 - 23:44;12.53;-0.24;12.53;-2.60;32.00;
23.01.2023 - 23:44;12.53;-0.23;12.53;-2.30;30.00;
23.01.2023 - 23:44;12.54;-0.24;12.54;-2.70;30.00;
23.01.2023 - 23:44;12.54;-0.22;12.54;-2.60;32.00;
23.01.2023 - 23:44;12.54;-0.26;12.54;-2.50;30.00;
23.01.2023 - 23:44;12.53;-0.24;12.53;-2.30;32.00;
23.01.2023 - 23:44;12.54;-0.25;12.54;-2.40;30.00;
23.01.2023 - 23:44;12.54;-0.29;12.54;-2.70;32.00;
23.01.2023 - 23:44;12.54;-0.24;12.54;-2.90;36.00;
23.01.2023 - 23:44;12.53;-0.24;12.53;-2.50;32.00;
23.01.2023 - 23:44;12.54;-0.25;12.54;-2.60;32.00;
23.01.2023 - 23:44;12.54;-0.25;12.54;-2.30;30.00;
23.01.2023 - 23:45;12.54;-0.25;12.54;-2.20;26.00;
DateTime;Bus voltage (V);Shunt Voltage (mV);Load Voltage (V);Current (mA);Power (mW)
23.01.2023 - 23:45;60;32.00;
23.01.2023 - 23:45;0;32.00;
23.01.2023 - 23:45;0;30.00;
23.01.2023 - 23:45;0;30.00;
23.01.2023 - 23:45;12.54;-0.26;12.54;-2.12.54;-0.23;12.54;-2.512.53;-0.25;12.53;-2.412.53;-0.24;12.53;-2.512.54;-0.212.40;30.00;
23.01.2023 - 23:45;0;32.00;
23.01.2023 - 23:45;0;32.00;
23.01.2023 - 23:45;0;32.00;
23.01.2023 - 23:45;40;36.00;
23.01.2023 - 23:45;12.54;-0.23;12.54;-2.40;32.00;
23.01.2023 - 23:45;12.54;-0.25;12.54;-2.50;32.00;
23.01.2023 - 23:45;12.54;-0.26;12.54;-2.30;36.00;
23.01.2023 - 23:45;12.53;-0.25;12.53;-2.50;32.00;
23.01.2023 - 23:45;12.54;-0.25;12.54;-2.50;32.00;
23.01.2023 - 23:45;12.53;-0.25;12.53;-2.40;32.00;
23.01.2023 - 23:45;12.54;-0.25;12.54;-2.60;32.00;
23.01.2023 - 23:45;12.54;-0.25;12.54;-2.50;32.00;
23.01.2023 - 23:45;12.54;-0.24;12.54;-2.30;30.00;
23.01.2023 - 23:45;12.54;-0.26;12.54;-2.40;30.00;
23.01.2023 - 23:45;12.54;-0.26;12.54;-2.90;26.00;
23.01.2023 - 23:45;12.54;-0.26;12.54;-2.50;30.00;
23.01.2023 - 23:45;12.54;-0.26;12.54;-2.50;32.00;
23.01.2023 - 23:45;12.53;-0.24;12.53;-2.50;30.00;
23.01.2023 - 23:45;12.54;-0.26;12.54;-2.30;30.00;
23.01.2023 - 23:45;12.54;-0.27;12.54;-2.40;30.00;
23.01.2023 - 23:45;12.54;-0.25;12.54;-2.90;30.00;
23.01.2023 - 23:45;12.54;-0.24;12.54;-2.50;32.00;
23.01.2023 - 23:45;12.53;-0.26;12.53;-2.10;26.00;
23.01.2023 - 23:45;12.54;-0.28;12.54;-2.50;26.00;
23.01.2023 - 23:46;12.54;-0.25;12.54;-2.60;32.00;
DateTime;Bus voltage (V);Shunt Voltage (mV);Load Voltage (V);Current (mA);Power (mW)
23.01.2023 - 23:46;-2.50;32.00;
23.01.2023 - 23:46;2.60;30.00;
23.01.2023 - 23:46;2.60;32.00;
23.01.2023 - 23:46;2.50;30.00;
23.01.2023 - 23:46;2.60;32.00;
23.01.2023 - 23:46;-2.40;30.00;
23.01.2023 - 23:46;12.53;-0.24;12.53;-2.70;32.00;
23.01.2023 - 23:46;12.54;-0.25;12.54;-2.60;32.00;
23.01.2023 - 23:46;12.54;-0.23;12.54;-2.70;32.00;
23.01.2023 - 23:46;12.54;-0.23;12.54;-2.50;32.00;
23.01.2023 - 23:46;12.54;-0.24;12.54;-2.40;30.00;
23.01.2023 - 23:46;12.54;-0.24;12.54;-2.60;26.00;
23.01.2023 - 23:46;12.54;-0.25;12.54;-2.40;32.00;
23.01.2023 - 23:46;12.54;-0.23;12.54;-2.40;30.00;
23.01.2023 - 23:46;12.53;-0.24;12.53;-2.30;32.00;
23.01.2023 - 23:46;12.54;-0.25;12.54;-2.40;30.00;
23.01.2023 - 23:46;12.53;-0.23;12.53;-2.40;30.00;
23.01.2023 - 23:46;12.54;-0.25;12.54;-2.60;32.00;
23.01.2023 - 23:46;12.54;-0.24;12.54;-2.40;30.00;
23.01.2023 - 23:46;12.53;-0.24;12.53;-2.50;32.00;
23.01.2023 - 23:46;12.53;-0.28;12.53;-2.50;30.00;
23.01.2023 - 23:46;12.54;-0.24;12.54;-2.50;32.00;
23.01.2023 - 23:46;12.53;-0.24;12.53;-2.40;36.00;
23.01.2023 - 23:46;12.54;-0.21;12.54;-2.60;32.00;
23.01.2023 - 23:46;12.53;-0.26;12.53;-2.60;32.00;
23.01.2023 - 23:46;12.54;-0.23;12.54;-2.50;26.00;
23.01.2023 - 23:46;12.54;-0.26;12.54;-2.60;32.00;
23.01.2023 - 23:46;12.53;-0.26;12.53;-2.70;32.00;
23.01.2023 - 23:46;12.54;-0.27;12.54;-2.60;30.00;
23.01.2023 - 23:47;12.54;-0.26;12.54;-2.20;26.00;
DateTime;Bus voltage (V);Shunt Voltage (mV);Load Voltage (V);Current (mA);Power (mW)
23.01.2023 - 23:47;.53;-2.40;30.00;
23.01.2023 - 23:47;12.54;-0.26;12.54;-2.50;32.00;
23.01.2023 - 23:47;12.53;-0.27;12.53;-2.20;26.00;
23.01.2023 - 23:47;12.53;-0.26;12.53;-2.70;32.00;
23.01.2023 - 23:47;12.53;-0.27;12.53;-2.30;32.00;
23.01.2023 - 23:47;12.53;-0.24;12.53;-2.30;30.00;
23.01.2023 - 23:47;12.53;-0.23;12.53;-2.50;32.00;
23.01.2023 - 23:47;12.54;-0.24;12.54;-2.40;30.00;
23.01.2023 - 23:47;12.53;-0.25;12.53;-2.70;32.00;
23.01.2023 - 23:47;12.54;-0.24;12.54;-2.20;30.00;
23.01.2023 - 23:47;12.54;-0.28;12.54;-2.30;30.00;
23.01.2023 - 23:47;12.54;-0.21;12.54;-2.50;30.00;
23.01.2023 - 23:47;12.53;-0.25;12.53;-2.30;26.00;
23.01.2023 - 23:47;12.53;-0.24;12.53;-2.50;32.00;
23.01.2023 - 23:47;12.53;-0.24;12.53;-2.40;32.00;
23.01.2023 - 23:47;12.54;-0.24;12.54;-2.40;30.00;
23.01.2023 - 23:47;12.54;-0.21;12.54;-2.60;32.00;
23.01.2023 - 23:47;12.53;-0.24;12.53;-2.40;32.00;
23.01.2023 - 23:47;12.53;-0.25;12.53;-2.40;30.00;
23.01.2023 - 23:47;12.53;-0.26;12.53;-2.60;32.00;
23.01.2023 - 23:47;12.54;-0.29;12.54;-2.30;30.00;
23.01.2023 - 23:47;12.53;-0.25;12.53;-2.60;32.00;
23.01.2023 - 23:47;12.54;-0.23;12.54;-2.40;30.00;
23.01.2023 - 23:47;12.53;-0.24;12.53;-2.30;30.00;
23.01.2023 - 23:47;12.53;-0.23;12.53;-2.30;30.00;
23.01.2023 - 23:47;12.54;-0.25;12.54;-2.40;32.00;
23.01.2023 - 23:47;12.54;-0.25;12.54;-2.20;30.00;
23.01.2023 - 23:47;12.54;-0.24;12.54;-2.50;32.00;
23.01.2023 - 23:47;12.53;-0.25;12.53;-2.40;32.00;
23.01.2023 - 23:48;12.54;-0.25;12.54;-2.30;30.00;
DateTime;Bus voltage (V);Shunt Voltage (mV);Load Voltage (V);Current (mA);Power (mW)
23.01.2023 - 23:48;.54;-2.50;32.00;
23.01.2023 - 23:48;4;-2.30;32.00;
23.01.2023 - 23:48;3;-2.50;32.00;
23.01.2023 - 23:48;4;-2.60;32.00;
23.01.2023 - 23:48;3;-2.10;32.00;
23.01.2023 - 23:48;12.54;-0.28;1212.54;-0.22;12.512.53;-0.22;12.512.54;-0.27;12.512.53;-0.25;12.512.54;-0.27;12.54;-2.60;32.00;
23.01.2023 - 23:48;3;-2.50;32.00;
23.01.2023 - 23:48;4;-2.30;32.00;
23.01.2023 - 23:48;3;-2.60;32.00;
23.01.2023 - 23:48;3;-2.40;30.00;
23.01.2023 - 23:48;4;-2.30;30.00;
23.01.2023 - 23:48;3;-2.40;30.00;
23.01.2023 - 23:48;54;-2.30;32.00;
23.01.2023 - 23:48;12.54;-0.24;12.54;-2.40;30.00;
23.01.2023 - 23:48;12.54;-0.22;12.54;-2.50;32.00;
23.01.2023 - 23:48;12.54;-0.24;12.54;-2.60;30.00;
23.01.2023 - 23:48;12.53;-0.22;12.53;-2.60;32.00;
23.01.2023 - 23:48;12.54;-0.24;12.54;-2.50;30.00;
23.01.2023 - 23:48;12.53;-0.24;12.53;-2.30;30.00;
23.01.2023 - 23:48;12.54;-0.28;12.54;-2.40;30.00;
23.01.2023 - 23:48;12.54;-0.26;12.54;-2.50;30.00;
23.01.2023 - 23:48;12.53;-0.24;12.53;-2.30;32.00;
23.01.2023 - 23:48;12.53;-0.23;12.53;-2.30;30.00;
23.01.2023 - 23:48;12.54;-0.24;12.54;-2.40;32.00;
23.01.2023 - 23:48;12.53;-0.24;12.53;-2.50;32.00;
23.01.2023 - 23:48;12.53;-0.25;12.53;-2.50;32.00;
23.01.2023 - 23:48;12.54;-0.23;12.54;-2.40;32.00;
23.01.2023 - 23:48;12.52;-0.28;12.52;-2.70;32.00;
23.01.2023 - 23:49;12.54;-0.27;12.54;-2.30;30.00;
DateTime;Bus voltage (V);Shunt Voltage (mV);Load Voltage (V);Current (mA);Power (mW)
23.01.2023 - 23:49;12.54;-0.23;12.54;-2.70;32.00;
23.01.2023 - 23:49;12.53;-0.25;12.53;-2.60;32.00;
23.01.2023 - 23:49;12.53;-0.24;12.53;-2.80;32.00;
23.01.2023 - 23:49;12.53;-0.24;12.53;-2.60;32.00;
23.01.2023 - 23:49;12.53;-0.25;12.53;-2.40;30.00;
23.01.2023 - 23:49;12.53;-0.26;12.53;-2.50;32.00;
23.01.2023 - 23:49;12.53;-0.24;12.53;-2.50;32.00;
23.01.2023 - 23:49;12.54;-0.23;12.54;-2.60;32.00;
23.01.2023 - 23:49;12.53;-0.25;12.53;-2.40;36.00;
23.01.2023 - 23:49;12.53;-0.25;12.53;-2.40;30.00;
23.01.2023 - 23:49;12.53;-0.25;12.53;-2.90;32.00;
23.01.2023 - 23:49;12.53;-0.23;12.53;-2.50;30.00;
23.01.2023 - 23:49;12.53;-0.25;12.53;-2.40;30.00;
23.01.2023 - 23:49;12.53;-0.26;12.53;-2.50;26.00;
23.01.2023 - 23:49;12.53;-0.26;12.53;-2.40;30.00;
23.01.2023 - 23:49;12.54;-0.24;12.54;-2.30;30.00;
23.01.2023 - 23:49;12.53;-0.20;12.53;-2.50;32.00;
23.01.2023 - 23:49;12.53;-0.26;12.53;-2.40;30.00;
23.01.2023 - 23:49;12.53;-0.26;12.53;-2.50;32.00;
23.01.2023 - 23:49;12.53;-0.23;12.53;-2.40;32.00;
23.01.2023 - 23:49;12.54;-0.25;12.54;-2.60;32.00;
23.01.2023 - 23:49;12.54;-0.25;12.54;-2.60;32.00;
23.01.2023 - 23:49;12.53;-0.24;12.53;-2.50;30.00;
23.01.2023 - 23:49;12.53;-0.24;12.53;-2.70;32.00;
23.01.2023 - 23:49;12.53;-0.26;12.53;-2.60;32.00;
23.01.2023 - 23:49;12.54;-0.26;12.54;-2.70;30.00;
23.01.2023 - 23:49;12.53;-0.29;12.53;-2.50;32.00;
23.01.2023 - 23:49;12.53;-0.23;12.53;-2.60;30.00;
23.01.2023 - 23:50;12.54;-0.23;12.54;-2.30;30.00;
DateTime;Bus voltage (V);Shunt Voltage (mV);Load Voltage (V);Current (mA);Power (mW)
23.01.2023 - 23:50;12.53;-0.24;12.53;-2.50;32.00;
23.01.2023 - 23:50;12.54;-2.30;26.00;
23.01.2023 - 23:50;2.53;-2.20;32.00;
23.01.2023 - 23:50;12.53;-0.27;12.53;-2.40;30.00;
23.01.2023 - 23:50;12.53;-0.24;12.53;-2.50;30.00;
23.01.2023 - 23:50;12.54;-0.25;12.54;-2.40;32.00;
23.01.2023 - 23:50;12.54;-0.25;12.54;-2.50;32.00;
23.01.2023 - 23:50;12.53;-0.22;12.53;-2.20;32.00;
23.01.2023 - 23:50;12.53;-0.26;12.53;-2.60;30.00;
23.01.2023 - 23:50;12.53;-0.22;12.53;-2.60;32.00;
23.01.2023 - 23:50;12.54;-0.24;12.54;-2.50;30.00;
23.01.2023 - 23:50;12.54;-0.26;12.54;-2.70;32.00;
23.01.2023 - 23:50;12.53;-0.24;12.53;-2.50;32.00;
23.01.2023 - 23:50;12.53;-0.25;12.53;-2.50;30.00;
23.01.2023 - 23:50;12.54;-0.25;12.54;-2.30;26.00;
23.01.2023 - 23:50;12.53;-0.24;12.53;-2.60;32.00;
23.01.2023 - 23:50;12.53;-0.21;12.53;-2.50;32.00;
23.01.2023 - 23:50;12.53;-0.27;12.53;-2.30;32.00;
23.01.2023 - 23:50;12.53;-0.24;12.53;-2.50;32.00;
23.01.2023 - 23:50;12.53;-0.25;12.53;-2.20;30.00;
23.01.2023 - 23:50;12.54;-0.23;12.54;-2.20;30.00;
23.01.2023 - 23:50;12.54;-0.23;12.54;-2.30;30.00;
23.01.2023 - 23:50;12.53;-0.24;12.53;-2.40;30.00;
23.01.2023 - 23:50;12.53;-0.24;12.53;-2.40;30.00;
23.01.2023 - 23:50;12.53;-0.23;12.53;-2.60;32.00;
23.01.2023 - 23:50;12.53;-0.25;12.53;-2.40;32.00;
23.01.2023 - 23:50;12.53;-0.23;12.53;-2.60;32.00;
23.01.2023 - 23:50;12.53;-0.26;12.53;-2.50;32.00;
23.01.2023 - 23:50;12.54;-0.23;12.54;-2.40;32.00;
23.01.2023 - 23:51;12.54;-0.26;12.54;-2.40;30.00;
DateTime;Bus voltage (V);Shunt Voltage (mV);Load Voltage (V);Current (mA);Power (mW)
23.01.2023 - 23:51;2.40;30.00;
23.01.2023 - 23:51;12.53;-0.26;12.53;-12.53;-0.26;-2.40;
23.01.2023 - 23:51;;12.54;-2.40;30.00;
23.01.2023 - 23:51;;12.53;-2.60;32.00;
23.01.2023 - 23:51;6;12.53;-2.30;30.00;
23.01.2023 - 23:51;12.53;-0.26;12.53;-2.30;30.00;
23.01.2023 - 23:51;12.53;-0.25;12.53;-2.60;32.00;
23.01.2023 - 23:51;12.53;-0.24;12.53;-2.50;30.00;
23.01.2023 - 23:51;12.54;-0.29;12.54;-2.60;32.00;
23.01.2023 - 23:51;12.54;-0.22;12.54;-2.40;30.00;
23.01.2023 - 23:51;12.53;-0.25;12.53;-2.30;32.00;
23.01.2023 - 23:51;12.53;-0.24;12.53;-2.40;30.00;
23.01.2023 - 23:51;12.53;-0.24;12.53;-2.80;36.00;
23.01.2023 - 23:51;12.53;-0.26;12.53;-2.20;26.00;
23.01.2023 - 23:51;12.53;-0.25;12.53;-2.60;32.00;
23.01.2023 - 23:51;12.54;-0.24;12.54;-2.50;32.00;
23.01.2023 - 23:51;12.53;-0.24;12.53;-2.40;30.00;
23.01.2023 - 23:51;12.54;-0.23;12.54;-2.70;32.00;
23.01.2023 - 23:51;12.53;-0.22;12.53;-2.40;30.00;
23.01.2023 - 23:51;12.54;-0.24;12.54;-2.70;30.00;
23.01.2023 - 23:51;12.53;-0.24;12.53;-2.80;36.00;
23.01.2023 - 23:51;12.54;-0.25;12.54;-2.40;30.00;
23.01.2023 - 23:51;12.53;-0.25;12.53;-2.10;30.00;
23.01.2023 - 23:51;12.53;-0.26;12.53;-2.30;30.00;
23.01.2023 - 23:51;12.54;-0.24;12.54;-2.90;36.00;
23.01.2023 - 23:51;12.53;-0.25;12.53;-2.30;32.00;
23.01.2023 - 23:51;12.53;-0.26;12.53;-2.70;32.00;
23.01.2023 - 23:51;12.53;-0.23;12.53;-2.60;30.00;
23.01.2023 - 23:51;12.54;-0.24;12.54;-2.40;30.00;
23.01.2023 - 23:52;12.54;-0.24;12.54;-2.40;30.00;
DateTime;Bus voltage (V);Shunt Voltage (mV);Load Voltage (V);Current (mA);Power (mW)
23.01.2023 - 23:52;12.54;-0.2330;32.00;
23.01.2023 - 23:52;;12.54;-2.12.54;-0
23.01.2023 - 23:52;.26;12.54;-2.50;30.00;12.54;-0
23.01.2023 - 23:52;.25;12.54;-2.40;30.00;12.53;-0
23.01.2023 - 23:52;.23;12.53;-2.20;32.00;12.54;-0
23.01.2023 - 23:52;.24;12.54;-2.50;32.00;12.53;-0
23.01.2023 - 23:52;.25;12.53;-2.50;32.00;12.53;-0
23.01.2023 - 23:52;.25;12.53;-2.40;32.00;12.54;-0
23.01.2023 - 23:52;.25;12.54;-2.50;30.00;12.53;-0
23.01.2023 - 23:52;.25;12.53;-2.50;32.00;12.53;-0
23.01.2023 - 23:52;.24;12.53;-2.40;30.00;12.53;-
23.01.2023 - 23:52;0.25;12.53;-2.50;32.00;12.54;-0
23.01.2023 - 23:52;.23;12.54;-2.50;32.00;12.53;-
23.01.2023 - 23:52;0.27;12.53;-2.80;36.00;12.53;-;
23.01.2023 - 23:52;0.23;12.53;-2.40;30.0012.54;-
23.01.2023 - 23:52;0.25;12.54;-2.30;30.00;12.53;-;
23.01.2023 - 23:52;0.25;12.53;-2.50;32.00;
23.01.2023 - 23:52;0.23;12.53;-2.60;32.0012.53;-12.53;-
23.01.2023 - 23:52;0.25;12.53;-2.50;32.00;12.53;-;
23.01.2023 - 23:52;0.25;12.53;-2.40;32.0012.54;-
23.01.2023 - 23:52;0.24;12.54;-2.60;32.00;12.53;-;
23.01.2023 - 23:52;0.25;12.53;-2.50;32.0012.53;-0.24;60;30.00;
23.01.2023 - 23:52;
23.01.2023 - 23:52;
23.01.2023 - 23:52;
23.01.2023 - 23:52;
23.01.2023 - 23:52;
23.01.2023 - 23:52;
23.01.2023 - 23:52;
23.01.2023 - 23:53;
DateTime;Bus voltage (V);Shunt Voltage (mV);Load Voltage (V);Current (mA);Power (mW)
23.01.2023 - 23:53;;
23.01.2023 - 23:53;0;
23.01.2023 - 23:53;00;
23.01.2023 - 23:53;;
23.01.2023 - 23:53;0;
23.01.2023 - 23:53;12.53;-0.24;12.53;-2.50;32.00;
23.01.2023 - 23:53;12.53;-0.24;12.53;-2.20;26.00;
23.01.2023 - 23:53;12.53;-0.28;12.53;-2.90;36.00;
23.01.2023 - 23:53;12.53;-0.22;12.53;-2.40;30.00;
23.01.2023 - 23:53;12.53;-0.24;12.53;-2.10;26.00;
23.01.2023 - 23:53;12.53;-0.25;12.53;-2.60;32.00;
23.01.2023 - 23:53;12.54;-0.26;12.54;-2.50;32.00;
23.01.2023 - 23:53;12.54;-0.26;12.54;-2.40;30.00;
23.01.2023 - 23:53;12.53;-0.22;12.53;-2.80;36.00;
23.01.2023 - 23:53;12.53;-0.27;12.53;-2.50;26.00;
23.01.2023 - 23:53;12.54;-0.29;12.54;-2.30;30.00;
23.01.2023 - 23:53;12.53;-0.22;12.53;-2.40;30.00;
23.01.2023 - 23:53;12.53;-0.24;12.53;-2.70;32.00;
23.01.2023 - 23:53;12.54;-0.24;12.54;-2.20;26.00;
23.01.2023 - 23:53;12.54;-0.26;12.54;-2.50;26.00;
23.01.2023 - 23:53;12.53;-0.25;12.53;-2.50;32.00;
23.01.2023 - 23:53;12.53;-0.24;12.53;-2.60;32.00;
23.01.2023 - 23:53;12.53;-0.26;12.53;-2.30;32.00;
23.01.2023 - 23:53;12.53;-0.25;12.53;-2.50;32.00;
23.01.2023 - 23:53;12.54;-0.22;12.54;-2.90;36.00;
23.01.2023 - 23:53;12.53;-0.26;12.53;-2.60;30.00;
23.01.2023 - 23:53;12.53;-0.25;12.53;-2.70;30.00;
23.01.2023 - 23:53;12.53;-0.26;12.53;-2.50;32.00;
23.01.2023 - 23:53;12.53;-0.23;12.53;-2.70;32.00;
23.01.2023 - 23:54;12.53;-0.25;12.53;-2.30;32.00;
DateTime;Bus voltage (V);Shunt Voltage (mV);Load Voltage (V);Current (mA);Power (mW)
23.01.2023 - 23:54;30.00;
23.01.2023 - 23:54;0.00;
23.01.2023 - 23:54;12.54;-0.24;12.54;-2.30;12.53;-0.25;12.53;-2.40;312.53;-0.53;-2.40;30.00;
23.01.2023 - 23:54;.00;
23.01.2023 - 23:54;.24;1212.53;-0.24;12.53;-2.50;3212.53;-0.3;-2.40;32.00;
23.01.2023 - 23:54;12.54;-0.25;12.54;-2.50;32.00;
23.01.2023 - 23:54;12.53;-0.24;12.53;-2.70;32.00;
23.01.2023 - 23:54;12.53;-0.27;12.53;-2.40;32.00;
23.01.2023 - 23:54;12.53;-0.26;12.53;-2.50;32.00;
23.01.2023 - 23:54;12.54;-0.22;12.54;-2.30;30.00;
23.01.2023 - 23:54;12.54;-0.27;12.54;-2.70;32.00;
23.01.2023 - 23:54;12.53;-0.24;12.53;-2.40;30.00;
23.01.2023 - 23:54;12.53;-0.24;12.53;-2.40;30.00;
23.01.2023 - 23:54;12.54;-0.24;12.54;-2.30;32.00;
23.01.2023 - 23:54;12.53;-0.24;12.53;-2.60;32.00;
23.01.2023 - 23:54;12.53;-0.25;12.53;-2.50;32.00;
23.01.2023 - 23:54;12.53;-0.25;12.53;-2.50;32.00;
23.01.2023 - 23:54;12.53;-0.24;12.53;-2.50;32.00;
23.01.2023 - 23:54;12.53;-0.24;12.53;-2.30;30.00;
23.01.2023 - 23:54;12.54;-0.25;12.54;-2.40;30.00;
23.01.2023 - 23:54;12.53;-0.24;12.53;-2.30;30.00;
23.01.2023 - 23:54;12.54;-0.26;12.54;-2.60;32.00;
23.01.2023 - 23:54;12.53;-0.24;12.53;-2.90;30.00;
23.01.2023 - 23:54;12.53;-0.22;12.53;-2.30;30.00;
23.01.2023 - 23:54;12.52;-0.25;12.52;-2.30;30.00;
23.01.2023 - 23:54;12.54;-0.26;12.54;-2.60;30.00;
23.01.2023 - 23:54;12.53;-0.23;12.53;-2.30;30.00;
23.01.2023 - 23:54;12.54;-0.23;12.54;-2.50;30.00;
23.01.2023 - 23:54;12.53;-0.24;12.53;-2.40;30.00;
23.01.2023 - 23:55;12.53;-0.29;12.53;-2.50;32.00;
DateTime;Bus voltage (V);Shunt Voltage (mV);Load Voltage (V);Current (mA);Power (mW)
23.01.2023 - 23:55;40;32.00;
23.01.2023 - 23:55;12.53;-0.26;12.53;-2.12.53;-0.25;12.53;-2.40;30.00;
23.01.2023 - 23:55;32.00;
23.01.2023 - 23:55;30.00;
23.01.2023 - 23:55;32.00;
23.01.2023 - 23:55;30.00;
23.01.2023 - 23:55;;32.00;
23.01.2023 - 23:55;12.54;-0.24;12.54;-2.50;32.00;
23.01.2023 - 23:55;12.53;-0.28;12.53;-2.60;32.00;
23.01.2023 - 23:55;12.53;-0.25;12.53;-2.40;30.00;
23.01.2023 - 23:55;12.53;-0.28;12.53;-2.30;30.00;
23.01.2023 - 23:55;12.53;-0.23;12.53;-2.30;30.00;
23.01.2023 - 23:55;12.53;-0.24;12.53;-2.30;32.00;
23.01.2023 - 23:55;12.53;-0.25;12.53;-2.40;30.00;
23.01.2023 - 23:55;12.53;-0.26;12.53;-2.60;32.00;
23.01.2023 - 23:55;12.53;-0.25;12.53;-2.40;32.00;
23.01.2023 - 23:55;12.53;-0.25;12.53;-2.30;30.00;
23.01.2023 - 23:55;12.54;-0.25;12.54;-2.50;30.00;
