13.57;-0.31;13.57;-3.10;42.00;
13.57;-0.31;13.57;-3.10;42.00;
13.57;-0.31;13.57;-3.10;42.00;
13.57;-0.31;13.57;-3.10;42.00;
13.57;-0.31;13.57;-3.10;42.00;
13.57;-0.31;13.57;-3.10;42.00;
13.57;-0.31;13.57;-3.10;42.00;
13.57;-0.31;13.57;-3.10;42.00;
13.57;-0.31;13.57;-3.10;42.00;
13.57;-0.31;13.57;-3.10;42.00;
13.57;-0.31;13.57;-3.10;42.00;
13.57;-0.31;13.57;-3.10;42.00;
13.57;-0.31;13.57;-3.10;42.00;
13.57;-0.31;13.57;-3.10;42.00;
13.57;-0.31;13.57;-3.10;42.00;
13.57;-0.31;13.57;-3.10;42.00;
13.57;-0.31;13.57;-3.10;42.00;
13.57;-0.31;13.57;-3.10;42.00;
13.57;-0.31;13.57;-3.10;42.00;
13.57;-0.31;13.57;-3.10;42.00;
13.57;-0.31;13.57;-3.10;42.00;
13.57;-0.31;13.57;-3.10;42.00;
13.57;-0.31;13.57;-3.10;42.00;
13.57;-0.31;13.57;-3.10;42.00;
13.57;-0.31;13.57;-3.10;42.00;
13.57;-0.31;13.57;-3.10;42.00;
13.57;-0.31;13.57;-3.10;42.00;
13.57;-0.31;13.57;-3.10;42.00;
13.57;-0.31;13.57;-3.10;42.00;
13.57;-0.31;13.57;-3.10;42.00;
12.90;0.09;12.90;1.10;14.00;
12.90;0.14;12.90;1.20;16.00;
12.90;0.13;12.90;1.40;20.00;
12.90;0.13;12.90;1.40;20.00;
12.90;0.15;12.90;1.00;20.00;
12.90;0.11;12.90;1.50;20.00;
12.90;0.13;12.90;1.40;20.00;
12.91;0.15;12.91;1.40;16.00;
12.90;0.14;12.90;1.50;20.00;
12.90;0.12;12.90;1.30;16.00;
12.90;0.11;12.90;1.20;20.00;
12.90;0.11;12.90;1.50;20.00;
12.90;0.13;12.90;1.60;20.00;
12.90;0.17;12.90;1.20;20.00;
12.90;0.13;12.90;1.40;20.00;
12.90;0.15;12.90;1.00;14.00;
12.90;0.10;12.90;1.30;16.00;
12.90;0.13;12.90;1.60;20.00;
12.90;0.11;12.90;1.40;20.00;
12.90;0.13;12.90;1.40;16.00;
12.91;0.16;12.91;1.20;16.00;
12.90;0.13;12.90;1.20;16.00;
12.91;0.13;12.91;1.50;20.00;
12.90;0.14;12.90;1.30;16.00;
12.91;0.14;12.91;1.50;20.00;
12.90;0.13;12.90;1.50;20.00;
12.90;0.13;12.90;1.50;20.00;
12.91;0.15;12.91;1.20;20.00;
12.90;0.17;12.90;1.60;20.00;
12.90;0.14;12.90;1.30;16.00;
12.90;0.15;12.90;1.40;20.00;
12.90;0.14;12.90;1.20;16.00;
12.90;0.15;12.90;1.60;20.00;
12.90;0.15;12.90;1.50;20.00;
12.90;0.15;12.90;1.40;20.00;
12.90;0.12;12.90;1.20;16.00;
12.90;0.16;12.90;1.40;20.00;
12.90;0.13;12.90;1.40;20.00;
12.90;0.12;12.90;1.30;16.00;
12.90;0.16;12.90;1.30;16.00;
12.90;0.13;12.90;1.50;20.00;
12.90;0.14;12.90;1.20;14.00;
12.90;0.16;12.90;1.50;20.00;
12.90;0.12;12.90;1.30;20.00;
12.90;0.17;12.90;1.70;16.00;
12.90;0.15;12.90;1.40;20.00;
12.90;0.15;12.90;1.20;20.00;
12.90;0.13;12.90;1.40;16.00;
12.91;0.16;12.91;1.50;20.00;
12.90;0.15;12.90;1.40;20.00;
12.90;0.14;12.90;1.40;20.00;
12.90;0.13;12.90;1.30;16.00;
12.90;0.14;12.90;1.50;20.00;
12.90;0.17;12.90;1.50;20.00;
12.90;0.14;12.90;1.30;16.00;
12.90;0.15;12.90;1.50;20.00;
12.90;0.13;12.90;1.40;16.00;
12.90;0.15;12.90;1.50;20.00;
12.91;0.14;12.91;1.90;22.00;
12.90;0.15;12.90;1.60;20.00;
12.90;0.15;12.90;1.30;16.00;
12.90;0.17;12.90;1.50;20.00;
12.90;0.15;12.90;1.50;20.00;
12.91;0.13;12.91;1.80;22.00;
12.89;0.17;12.89;1.50;20.00;
12.90;0.15;12.90;1.20;20.00;
12.89;0.14;12.89;1.40;20.00;
12.91;0.12;12.91;1.50;20.00;
12.91;0.14;12.91;1.70;22.00;
12.90;0.16;12.90;1.60;20.00;
12.91;0.12;12.91;1.50;20.00;
12.91;0.14;12.91;1.50;20.00;
12.90;0.15;12.90;1.70;22.00;
12.91;0.18;12.91;1.70;22.00;
12.90;0.15;12.90;1.60;20.00;
12.90;0.16;12.90;1.40;20.00;
12.90;0.18;12.90;1.40;20.00;
12.90;0.15;12.90;1.30;20.00;
12.90;0.15;12.90;1.60;20.00;
12.90;0.16;12.90;1.70;22.00;
12.90;0.17;12.90;1.50;20.00;
12.91;0.17;12.91;1.40;20.00;
12.90;0.14;12.90;1.70;22.00;
12.90;0.14;12.90;1.10;16.00;
12.90;0.15;12.90;1.60;20.00;
12.90;0.16;12.90;1.40;20.00;
12.90;0.14;12.90;1.50;20.00;
12.90;0.14;12.90;1.60;20.00;
12.90;0.14;12.90;1.50;20.00;
12.90;0.16;12.90;1.50;20.00;
12.91;0.15;12.91;1.40;20.00;
12.90;0.16;12.90;1.30;16.00;
12.90;0.13;12.90;1.40;20.00;
12.91;0.16;12.91;1.20;16.00;
12.90;0.12;12.90;1.70;22.00;
12.90;0.18;12.90;1.60;20.00;
12.90;0.15;12.90;1.50;20.00;
12.90;0.16;12.90;1.60;20.00;
12.90;0.13;12.90;1.40;20.00;
12.90;0.12;12.90;1.20;16.00;
12.90;0.14;12.90;1.70;22.00;
12.90;0.14;12.90;1.40;20.00;
12.90;0.17;12.90;1.40;20.00;
12.90;0.16;12.90;1.50;20.00;
12.90;0.13;12.90;1.40;22.00;
12.90;0.14;12.90;1.60;20.00;
12.90;0.12;12.90;1.40;20.00;
12.90;0.15;12.90;1.20;16.00;
12.90;0.11;12.90;1.60;20.00;
12.90;0.15;12.90;1.50;16.00;
12.90;0.14;12.90;1.60;20.00;
12.90;0.13;12.90;1.10;14.00;
12.90;0.13;12.90;1.50;20.00;
12.90;0.12;12.90;1.20;20.00;
12.89;0.17;12.89;1.30;16.00;
12.90;0.14;12.90;1.50;20.00;
12.90;0.15;12.90;1.60;20.00;
12.90;0.13;12.90;1.10;14.00;
12.90;0.13;12.90;1.20;16.00;
12.90;0.13;12.90;1.30;16.00;
12.90;0.11;12.90;1.70;20.00;
12.90;0.12;12.90;1.40;20.00;
12.90;0.12;12.90;1.20;16.00;
12.90;0.12;12.90;1.40;16.00;
12.90;0.16;12.90;1.30;16.00;
12.90;0.13;12.90;1.20;16.00;
12.90;0.14;12.90;1.30;16.00;
12.90;0.13;12.90;1.20;16.00;
12.89;0.13;12.89;1.40;20.00;
12.90;0.12;12.90;1.30;16.00;
12.90;0.13;12.90;1.30;16.00;
12.90;0.14;12.90;1.30;14.00;
12.90;0.11;12.90;1.20;20.00;
12.90;0.13;12.90;1.40;20.00;
12.90;0.10;12.90;1.30;14.00;
12.89;0.15;12.89;1.20;16.00;
12.90;0.12;12.90;1.20;16.00;
12.89;0.12;12.89;1.10;16.00;
12.90;0.12;12.90;1.30;20.00;
12.90;0.09;12.90;1.20;16.00;
12.90;0.14;12.90;1.10;20.00;
12.90;0.10;12.90;1.50;20.00;
12.90;0.11;12.90;1.20;16.00;
12.90;0.14;12.90;1.30;16.00;
12.90;0.13;12.90;1.20;16.00;
12.90;0.13;12.90;1.20;16.00;
12.91;0.15;12.91;1.30;14.00;
12.89;0.12;12.89;1.10;14.00;
12.90;0.11;12.90;1.50;20.00;
12.90;0.12;12.90;1.20;16.00;
12.90;0.11;12.90;1.10;14.00;
12.90;0.12;12.90;1.00;14.00;
12.80;0.67;12.80;6.70;82.00;
12.80;0.64;12.80;6.50;82.00;
12.80;0.66;12.80;6.40;82.00;
12.80;0.65;12.80;6.20;78.00;
12.80;0.67;12.80;6.60;82.00;
12.80;0.64;12.80;6.40;82.00;
12.80;0.65;12.80;6.30;82.00;
12.80;0.63;12.80;6.40;82.00;
12.80;0.64;12.80;6.50;82.00;
12.81;0.63;12.81;6.60;86.00;
12.80;0.62;12.80;6.40;76.00;
12.80;0.64;12.80;6.60;86.00;
12.80;0.65;12.80;6.20;82.00;
12.80;0.65;12.80;6.50;82.00;
12.80;0.64;12.80;6.10;78.00;
12.80;0.62;12.80;6.30;78.00;
12.80;0.63;12.80;6.30;82.00;
12.80;0.63;12.80;6.50;82.00;
12.80;0.61;12.80;6.20;78.00;
12.80;0.63;12.80;6.50;82.00;
12.80;0.64;12.80;6.20;78.00;
12.80;0.63;12.80;6.40;82.00;
12.80;0.62;12.80;6.50;82.00;
12.80;0.63;12.80;6.30;82.00;
12.80;0.60;12.80;6.30;82.00;
12.80;0.63;12.80;6.30;76.00;
12.80;0.62;12.80;5.90;76.00;
12.80;0.60;12.80;6.20;76.00;
12.80;0.60;12.80;6.00;76.00;
12.81;0.60;12.81;6.20;78.00;
12.80;0.60;12.80;6.10;76.00;
12.80;0.60;12.80;6.40;82.00;
12.80;0.58;12.80;6.20;78.00;
12.80;0.61;12.80;6.30;82.00;
12.80;0.60;12.80;6.10;78.00;
12.80;0.60;12.80;6.20;78.00;
12.80;0.56;12.80;5.90;76.00;
12.80;0.63;12.80;6.00;72.00;
12.80;0.59;12.80;5.90;76.00;
12.80;0.61;12.80;6.10;76.00;
12.80;0.61;12.80;5.90;76.00;
12.80;0.62;12.80;5.60;76.00;
12.80;0.58;12.80;5.80;76.00;
12.80;0.59;12.80;6.10;76.00;
12.81;0.57;12.81;5.90;76.00;
12.80;0.58;12.80;5.90;78.00;
12.79;0.58;12.79;5.80;76.00;
12.80;0.58;12.80;5.60;72.00;
12.80;0.56;12.80;5.50;68.00;
12.80;0.56;12.80;5.80;76.00;
12.80;0.53;12.80;5.60;76.00;
12.80;0.58;12.80;6.00;76.00;
12.80;0.58;12.80;6.10;76.00;
12.79;0.59;12.79;5.60;72.00;
12.80;0.55;12.80;5.30;76.00;
12.80;0.59;12.80;5.80;76.00;
12.80;0.55;12.80;6.10;72.00;
12.80;0.59;12.80;5.70;72.00;
12.80;0.56;12.80;5.60;72.00;
12.80;0.57;12.80;5.50;72.00;
12.79;0.56;12.79;5.70;72.00;
12.80;0.56;12.80;5.90;76.00;
12.80;0.58;12.80;5.60;72.00;
12.80;0.58;12.80;5.80;76.00;
12.80;0.56;12.80;5.60;72.00;
12.80;0.53;12.80;5.80;76.00;
12.79;0.58;12.79;5.40;68.00;
12.80;0.54;12.80;5.60;72.00;
12.80;0.58;12.80;5.50;68.00;
12.80;0.61;12.80;5.80;76.00;
12.80;0.59;12.80;5.70;68.00;
12.80;0.59;12.80;5.80;76.00;
12.80;0.58;12.80;5.80;76.00;
12.79;0.55;12.79;5.80;76.00;
12.79;0.60;12.79;5.90;76.00;
12.80;0.55;12.80;5.80;76.00;
12.79;0.62;12.79;5.60;76.00;
12.80;0.58;12.80;5.90;76.00;
12.79;0.61;12.79;5.90;68.00;
12.80;0.60;12.80;5.80;72.00;
12.80;0.59;12.80;5.90;76.00;
12.79;0.58;12.79;5.90;76.00;
12.80;0.61;12.80;5.70;72.00;
12.79;0.61;12.79;6.10;76.00;
12.80;0.61;12.80;6.00;76.00;
12.80;0.58;12.80;6.20;76.00;
12.80;0.58;12.80;5.80;76.00;
12.80;0.59;12.80;5.70;72.00;
12.80;0.59;12.80;5.70;76.00;
12.77;0.60;12.77;5.90;76.00;
12.79;0.58;12.79;6.00;76.00;
12.80;0.56;12.80;5.90;76.00;
12.80;0.58;12.80;5.80;76.00;
12.79;0.63;12.79;5.60;76.00;
12.80;0.58;12.80;5.90;76.00;
12.79;0.59;12.79;5.80;78.00;
12.80;0.59;12.80;6.00;76.00;
12.80;0.59;12.80;6.20;78.00;
12.79;0.59;12.79;6.00;76.00;
12.80;0.56;12.80;6.10;76.00;
12.80;0.59;12.80;6.20;72.00;
12.79;0.59;12.79;6.00;76.00;
12.79;0.60;12.79;6.00;76.00;
12.80;0.60;12.80;6.00;76.00;
12.80;0.56;12.80;5.90;72.00;
12.79;0.61;12.79;6.20;78.00;
12.79;0.59;12.79;6.00;76.00;
12.80;0.58;12.80;5.90;76.00;
12.80;0.59;12.80;6.10;78.00;
12.80;0.60;12.80;6.10;76.00;
12.80;0.60;12.80;5.80;76.00;
12.80;0.59;12.80;5.90;76.00;
12.80;0.55;12.80;5.90;76.00;
12.80;0.59;12.80;5.90;76.00;
12.80;0.56;12.80;5.80;76.00;
12.80;0.58;12.80;5.80;76.00;
12.79;0.58;12.79;5.50;68.00;
12.80;0.59;12.80;5.90;76.00;
12.80;0.58;12.80;5.60;72.00;
12.80;0.58;12.80;5.80;72.00;
12.80;0.60;12.80;5.80;76.00;
12.80;0.58;12.80;5.80;72.00;
12.80;0.61;12.80;5.60;72.00;
12.80;0.57;12.80;6.00;76.00;
12.79;0.59;12.79;6.00;76.00;
12.80;0.55;12.80;5.80;78.00;
12.80;0.59;12.80;5.90;76.00;
12.80;0.58;12.80;5.80;76.00;
12.80;0.58;12.80;5.80;76.00;
12.80;0.58;12.80;5.90;76.00;
12.80;0.60;12.80;6.00;78.00;
12.80;0.60;12.80;5.50;68.00;
12.80;0.59;12.80;5.90;72.00;
12.80;0.60;12.80;5.80;76.00;
12.80;0.60;12.80;6.10;78.00;
12.80;0.58;12.80;5.80;76.00;
12.80;0.59;12.80;6.20;68.00;
12.80;0.63;12.80;6.00;76.00;
12.80;0.56;12.80;5.90;76.00;
12.80;0.60;12.80;5.80;76.00;
12.80;0.56;12.80;5.90;76.00;
12.80;0.55;12.80;5.50;76.00;
12.80;0.59;12.80;6.00;76.00;
12.80;0.58;12.80;5.80;78.00;
12.80;0.61;12.80;5.60;72.00;
12.80;0.56;12.80;6.00;76.00;
12.79;0.60;12.79;6.00;76.00;
12.79;0.58;12.79;5.80;76.00;
12.79;0.61;12.79;5.80;76.00;
12.80;0.60;12.80;6.20;78.00;
12.80;0.58;12.80;6.10;76.00;
12.80;0.59;12.80;5.90;76.00;
12.80;0.59;12.80;5.50;76.00;
12.79;0.58;12.79;6.10;78.00;
12.80;0.61;12.80;5.90;76.00;
12.80;0.57;12.80;6.10;76.00;
12.80;0.62;12.80;5.80;76.00;
12.80;0.62;12.80;5.90;78.00;
12.80;0.61;12.80;6.20;78.00;
12.73;0.49;12.73;4.90;62.00;
12.73;0.49;12.73;4.50;62.00;
12.72;0.46;12.72;4.50;56.00;
12.74;0.47;12.74;4.90;56.00;
12.73;0.48;12.73;4.80;62.00;
12.73;0.49;12.73;4.50;62.00;
12.72;0.45;12.72;4.70;58.00;
12.73;0.47;12.73;4.70;66.00;
12.73;0.50;12.73;4.70;58.00;
12.73;0.48;12.73;4.80;62.00;
12.73;0.50;12.73;4.70;58.00;
12.73;0.46;12.73;4.90;62.00;
12.73;0.49;12.73;4.70;58.00;
12.73;0.49;12.73;4.80;58.00;
12.73;0.47;12.73;4.60;58.00;
12.72;0.49;12.72;5.00;62.00;
12.74;0.45;12.74;4.80;58.00;
12.73;0.48;12.73;4.60;58.00;
12.73;0.47;12.73;4.60;58.00;
12.72;0.47;12.72;4.70;58.00;
12.73;0.46;12.73;4.60;58.00;
12.73;0.49;12.73;4.90;62.00;
12.72;0.49;12.72;4.70;58.00;
12.72;0.48;12.72;4.50;58.00;
12.73;0.46;12.73;4.80;58.00;
12.73;0.49;12.73;4.80;62.00;
12.72;0.47;12.72;4.60;58.00;
12.73;0.46;12.73;4.40;56.00;
12.72;0.49;12.72;4.60;56.00;
12.73;0.44;12.73;4.50;56.00;
12.73;0.46;12.73;4.70;58.00;
12.72;0.46;12.72;4.90;58.00;
12.72;0.48;12.72;4.90;62.00;
12.72;0.48;12.72;4.60;58.00;
12.73;0.47;12.73;4.60;58.00;
12.72;0.46;12.72;4.60;58.00;
12.74;0.45;12.74;4.70;58.00;
12.72;0.46;12.72;4.60;58.00;
12.73;0.49;12.73;4.60;58.00;
12.74;0.45;12.74;4.50;56.00;
12.72;0.44;12.72;4.70;58.00;
12.74;0.45;12.74;4.40;56.00;
12.72;0.48;12.72;4.70;58.00;
12.73;0.45;12.73;4.50;56.00;
12.73;0.45;12.73;4.60;58.00;
12.72;0.47;12.72;4.40;62.00;
12.74;0.44;12.74;4.50;56.00;
12.72;0.46;12.72;4.40;58.00;
12.73;0.45;12.73;4.60;58.00;
12.74;0.44;12.74;4.40;58.00;
12.73;0.43;12.73;4.30;56.00;
12.74;0.45;12.74;4.70;58.00;
12.73;0.46;12.73;4.60;56.00;
12.74;0.45;12.74;4.50;56.00;
12.73;0.47;12.73;4.40;56.00;
12.73;0.46;12.73;4.60;58.00;
12.74;0.47;12.74;4.50;52.00;
12.72;0.45;12.72;4.70;58.00;
12.74;0.46;12.74;4.30;56.00;
12.74;0.45;12.74;4.50;58.00;
12.72;0.46;12.72;4.50;56.00;
12.72;0.45;12.72;4.30;58.00;
12.73;0.46;12.73;4.40;56.00;
12.73;0.44;12.73;4.40;56.00;
12.72;0.44;12.72;4.70;52.00;
12.73;0.44;12.73;4.70;58.00;
12.73;0.44;12.73;4.40;56.00;
12.74;0.45;12.74;4.50;56.00;
12.73;0.44;12.73;4.40;56.00;
12.72;0.44;12.72;4.50;58.00;
12.72;0.41;12.72;4.20;52.00;
12.73;0.45;12.73;4.50;56.00;
12.73;0.44;12.73;4.60;56.00;
12.72;0.45;12.72;4.40;56.00;
12.73;0.44;12.73;4.40;62.00;
12.72;0.44;12.72;4.40;58.00;
12.73;0.44;12.73;4.30;56.00;
12.72;0.45;12.72;4.50;56.00;
12.72;0.44;12.72;4.40;56.00;
12.72;0.46;12.72;4.40;56.00;
12.72;0.46;12.72;4.60;56.00;
12.74;0.43;12.74;4.60;58.00;
12.72;0.42;12.72;4.50;52.00;
12.72;0.44;12.72;4.40;56.00;
12.72;0.42;12.72;4.10;52.00;
12.72;0.46;12.72;4.50;58.00;
12.73;0.44;12.73;4.40;56.00;
12.72;0.42;12.72;4.20;52.00;
12.72;0.44;12.72;4.40;56.00;
12.73;0.46;12.73;4.30;56.00;
12.72;0.45;12.72;4.40;56.00;
12.72;0.45;12.72;4.50;52.00;
12.73;0.43;12.73;4.20;52.00;
12.72;0.41;12.72;4.20;52.00;
12.73;0.43;12.73;4.10;52.00;
12.73;0.44;12.73;4.40;56.00;
12.72;0.44;12.72;4.40;58.00;
12.73;0.43;12.73;4.40;56.00;
12.72;0.45;12.72;4.40;56.00;
12.74;0.43;12.74;4.30;56.00;
12.73;0.40;12.73;4.10;56.00;
12.72;0.44;12.72;4.30;56.00;
12.73;0.42;12.73;4.30;56.00;
12.73;0.42;12.73;4.20;56.00;
12.73;0.44;12.73;3.90;50.00;
12.73;0.41;12.73;4.50;56.00;
12.72;0.44;12.72;4.30;56.00;
12.74;0.43;12.74;4.40;52.00;
12.72;0.45;12.72;4.10;52.00;
12.73;0.43;12.73;4.30;56.00;
12.73;0.42;12.73;4.30;56.00;
12.72;0.43;12.72;4.40;56.00;
12.73;0.41;12.73;4.40;52.00;
12.73;0.41;12.73;3.90;50.00;
12.73;0.40;12.73;4.10;52.00;
12.72;0.38;12.72;3.90;52.00;
12.72;0.44;12.72;4.10;52.00;
12.73;0.42;12.73;4.10;52.00;
12.72;0.41;12.72;4.20;52.00;
12.73;0.43;12.73;4.50;56.00;
12.72;0.41;12.72;4.30;56.00;
12.72;0.43;12.72;4.40;56.00;
12.73;0.44;12.73;4.50;52.00;
12.73;0.44;12.73;4.40;56.00;
12.72;0.43;12.72;4.30;56.00;
12.73;0.42;12.73;4.40;52.00;
12.72;0.42;12.72;4.20;52.00;
12.73;0.43;12.73;4.20;56.00;
12.72;0.40;12.72;4.30;52.00;
12.73;0.41;12.73;4.10;52.00;
12.73;0.43;12.73;4.30;52.00;
12.72;0.43;12.72;4.20;52.00;
12.73;0.42;12.73;3.70;56.00;
12.72;0.44;12.72;4.20;50.00;
12.72;0.41;12.72;4.40;56.00;
12.72;0.42;12.72;4.20;52.00;
12.72;0.42;12.72;4.30;56.00;
12.73;0.43;12.73;4.40;56.00;
12.72;0.40;12.72;4.20;56.00;
12.72;0.39;12.72;3.90;50.00;
12.72;0.42;12.72;4.10;52.00;
12.72;0.43;12.72;4.40;56.00;
12.72;0.42;12.72;4.20;52.00;
12.72;0.44;12.72;4.20;50.00;
12.72;0.41;12.72;4.10;52.00;
12.72;0.42;12.72;4.30;56.00;
12.72;0.39;12.72;3.90;52.00;
12.72;0.39;12.72;4.30;56.00;
12.73;0.41;12.73;4.00;50.00;
12.72;0.38;12.72;4.30;56.00;
12.72;0.43;12.72;4.30;56.00;
12.73;0.40;12.73;4.00;52.00;
12.72;0.42;12.72;4.00;52.00;
12.73;0.42;12.73;4.20;52.00;
12.72;0.40;12.72;4.20;52.00;
12.72;0.40;12.72;4.20;52.00;
12.72;0.41;12.72;4.10;52.00;
12.72;0.39;12.72;4.30;50.00;
12.73;0.39;12.73;3.90;50.00;
12.72;0.39;12.72;4.10;56.00;
12.72;0.43;12.72;4.30;56.00;
12.72;0.42;12.72;3.90;52.00;
12.72;0.41;12.72;3.90;52.00;
12.72;0.43;12.72;3.80;50.00;
12.72;0.44;12.72;4.00;50.00;
12.72;0.41;12.72;4.00;52.00;
12.72;0.39;12.72;4.10;52.00;
12.72;0.36;12.72;4.10;50.00;
12.73;0.41;12.73;4.30;56.00;
12.72;0.41;12.72;4.10;52.00;
12.73;0.38;12.73;4.10;50.00;
12.72;0.42;12.72;4.30;56.00;
12.74;0.42;12.74;4.30;52.00;
12.73;0.40;12.73;4.00;52.00;
12.72;0.38;12.72;3.80;52.00;
12.73;0.41;12.73;4.00;52.00;
12.72;0.39;12.72;4.10;52.00;
12.72;0.42;12.72;4.00;52.00;
12.73;0.44;12.73;4.10;52.00;
12.72;0.40;12.72;3.60;50.00;
12.73;0.40;12.73;3.90;50.00;
12.73;0.41;12.73;4.20;52.00;
12.72;0.38;12.72;3.80;52.00;
12.73;0.41;12.73;4.10;52.00;
12.72;0.39;12.72;3.90;52.00;
12.72;0.39;12.72;4.10;52.00;
12.72;0.39;12.72;4.10;50.00;
30;32.00;
12.64;-0.25;12.64;-2.80;36.00;
12.65;-0.30;12.65;-2.40;30.00;
12.65;-0.25;12.65;-2.70;36.00;
12.64;-0.26;12.64;-2.90;36.00;
12.65;-0.24;12.65;-2.50;32.00;
12.65;-0.25;12.65;-2.70;32.00;
12.64;-0.27;12.64;-3.00;40.00;
12.65;-0.25;12.65;-2.50;32.00;
12.64;-0.24;12.64;-2.70;36.00;
12.66;-0.25;12.66;-2.70;32.00;
12.66;-0.24;12.66;-2.70;30.00;
12.65;-0.27;12.65;-2.80;36.00;
12.65;-0.24;12.65;-2.50;32.00;
12.64;-0.25;12.64;-2.70;30.00;
12.65;-0.24;12.65;-2.50;32.00;
12.65;-0.25;12.65;-2.80;30.00;
12.64;-0.25;12.64;-2.60;32.00;
12.66;-0.29;12.66;-2.50;32.00;
12.64;-0.26;12.64;-2.50;32.00;
12.65;-0.27;12.65;-2.50;32.00;
12.65;-0.27;12.65;-2.60;32.00;
12.65;-0.28;12.65;-2.50;36.00;
12.65;-0.26;12.65;-2.60;32.00;
12.65;-0.24;12.65;-2.50;32.00;
12.66;-0.24;12.66;-2.30;30.00;
12.64;-0.26;12.64;-2.50;32.00;
12.64;-0.29;12.64;-2.70;32.00;
12.64;-0.25;12.64;-2.40;30.00;
12.64;-0.27;12.64;-2.90;30.00;
12.64;-0.25;12.64;-2.50;26.00;
12.66;-0.25;12.66;-2.40;30.00;
12.64;-0.24;12.64;-2.60;32.00;
12.64;-0.25;12.64;-2.60;30.00;
12.64;-0.22;12.64;-2.40;30.00;
12.64;-0.26;12.64;-2.70;32.00;
12.65;-0.26;12.65;-2.60;30.00;
12.64;-0.25;12.64;-2.40;30.00;
12.64;-0.27;12.64;-2.70;32.00;
12.65;-0.25;12.65;-2.40;32.00;
12.65;-0.26;12.65;-2.50;32.00;
12.65;-0.25;12.65;-2.60;32.00;
12.64;-0.25;12.64;-2.50;36.00;
12.64;-0.24;12.64;-2.70;32.00;
12.65;-0.25;12.65;-2.50;32.00;
12.64;-0.26;12.64;-2.40;32.00;
12.66;-0.27;12.66;-2.40;30.00;
12.64;-0.26;12.64;-2.30;30.00;
12.64;-0.26;12.64;-2.50;32.00;
12.65;-0.26;12.65;-2.80;36.00;
12.64;-0.24;12.64;-2.40;30.00;
12.66;-0.28;12.66;-2.70;30.00;
12.64;-0.30;12.64;-2.20;26.00;
12.64;-0.28;12.64;-2.80;36.00;
12.65;-0.26;12.65;-2.60;30.00;
12.64;-0.25;12.64;-2.80;36.00;
12.65;-0.25;12.65;-2.50;32.00;
12.64;-0.23;12.64;-2.60;30.00;
12.66;-0.26;12.66;-2.50;32.00;
12.65;-0.26;12.65;-2.60;32.00;
12.64;-0.26;12.64;-2.80;30.00;
12.65;-0.25;12.65;-2.40;30.00;
12.64;-0.26;12.64;-2.60;32.00;
12.66;-0.26;12.66;-2.60;32.00;
12.65;-0.28;12.65;-2.80;36.00;
12.64;-0.25;12.64;-2.40;30.00;
12.65;-0.25;12.65;-2.70;32.00;
12.65;-0.24;12.65;-2.40;30.00;
12.65;-0.23;12.65;-2.50;32.00;
12.65;-0.24;12.65;-2.40;30.00;
12.64;-0.25;12.64;-2.30;32.00;
